a0fplus  a0fplus  0.000278728272763
a0fplus  a1fplus  -0.00601824998224
a0fplus  a0f0  0.000142947365993
a0fplus  a1f0  -0.004929003882554
a0fplus  a0fperp  0.000265464964746
a0fplus  a1fperp  -0.005529496222307
a0fplus  a0gplus  0.000068961210823
a0fplus  a1gplus  -0.001879752024041
a0fplus  a0g0  0.000134100837826
a0fplus  a1g0  -0.002388621379367
a0fplus  a1gperp  -0.002269637347098
a0fplus  a0hplus  0.000227010820252
a0fplus  a1hplus  -0.004380507594448
a0fplus  a0hperp  0.000137899528782
a0fplus  a1hperp  -0.00287856357262
a0fplus  a0htildeplus  0.000055875331164
a0fplus  a1htildeplus  -0.00194254377266
a0fplus  a1htildeperp  -0.001617830463989
a1fplus  a0fplus  -0.00601824998224
a1fplus  a1fplus  0.29435598146195
a1fplus  a0f0  -0.004433507799519
a1fplus  a1f0  0.3117423790301
a1fplus  a0fperp  -0.005345753770178
a1fplus  a1fperp  0.23506112413196
a1fplus  a0gplus  -0.001778032301817
a1fplus  a1gplus  0.095259985081662
a1fplus  a0g0  -0.002303894384908
a1fplus  a1g0  0.088401511897712
a1fplus  a1gperp  0.093392413762822
a1fplus  a0hplus  -0.005342624608558
a1fplus  a1hplus  0.240042486678605
a1fplus  a0hperp  -0.003182462942814
a1fplus  a1hperp  0.135307548100715
a1fplus  a0htildeplus  -0.001414915736213
a1fplus  a1htildeplus  0.075064942428478
a1fplus  a1htildeperp  0.072273270739737
a0f0  a0fplus  0.000142947365993
a0f0  a1fplus  -0.004433507799519
a0f0  a0f0  0.000157309017926
a0f0  a1f0  -0.005372000612478
a0f0  a0fperp  0.000134953816209
a0f0  a1fperp  -0.003849989636848
a0f0  a0gplus  0.000066246604926
a0f0  a1gplus  -0.002160274030846
a0f0  a0g0  0.000077227898361
a0f0  a1g0  -0.001964670449924
a0f0  a1gperp  -0.002155112862859
a0f0  a0hplus  0.000120420980102
a0f0  a1hplus  -0.003493765190076
a0f0  a0hperp  0.000082536798679
a0f0  a1hperp  -0.002201956483404
a0f0  a0htildeplus  0.000055771628133
a0f0  a1htildeplus  -0.001770270082568
a0f0  a1htildeperp  -0.001764078338257
a1f0  a0fplus  -0.004929003882554
a1f0  a1fplus  0.3117423790301
a1f0  a0f0  -0.005372000612478
a1f0  a1f0  0.37010762156412
a1f0  a0fperp  -0.004259421748719
a1f0  a1fperp  0.24445928262069
a1f0  a0gplus  -0.002023631524483
a1f0  a1gplus  0.11433058845654
a1f0  a0g0  -0.001876033428649
a1f0  a1g0  0.096363838003857
a1f0  a1gperp  0.107203431905175
a1f0  a0hplus  -0.004581725268051
a1f0  a1hplus  0.261279163282095
a1f0  a0hperp  -0.002865016571775
a1f0  a1hperp  0.14582559869482
a1f0  a0htildeplus  -0.001641711787339
a1f0  a1htildeplus  0.085222601434368
a1f0  a1htildeperp  0.086388395224854
a0fperp  a0fplus  0.000265464964746
a0fperp  a1fplus  -0.005345753770178
a0fperp  a0f0  0.000134953816209
a0fperp  a1f0  -0.004259421748719
a0fperp  a0fperp  0.000653872098389
a0fperp  a1fperp  -0.01439080600851
a0fperp  a0gplus  0.00008603128692
a0fperp  a1gplus  -0.002163552006242
a0fperp  a0g0  0.000188108722753
a0fperp  a1g0  -0.00308446250191
a0fperp  a1gperp  -0.002702992800797
a0fperp  a0hplus  0.000360772331211
a0fperp  a1hplus  -0.006404827648843
a0fperp  a0hperp  0.000198637376033
a0fperp  a1hperp  -0.003961085818292
a0fperp  a0htildeplus  0.000071094877815
a0fperp  a1htildeplus  -0.002320773539179
a0fperp  a1htildeperp  -0.001867538415784
a1fperp  a0fplus  -0.005529496222307
a1fperp  a1fplus  0.23506112413196
a1fperp  a0f0  -0.003849989636848
a1fperp  a1f0  0.24445928262069
a1fperp  a0fperp  -0.01439080600851
a1fperp  a1fperp  0.71909067975466
a1fperp  a0gplus  -0.002105693247146
a1fperp  a1gplus  0.10627916592975
a1fperp  a0g0  -0.002952827461635
a1fperp  a1g0  0.10230415690374
a1fperp  a1gperp  0.104161426643575
a1fperp  a0hplus  -0.008679232449939
a1fperp  a1hplus  0.378587908856175
a1fperp  a0hperp  -0.004719027078978
a1fperp  a1hperp  0.19392125063463
a1fperp  a0htildeplus  -0.001716478042339
a1fperp  a1htildeplus  0.085875569835574
a1fperp  a1htildeperp  0.080687338830377
a0gplus  a0fplus  0.000068961210823
a0gplus  a1fplus  -0.001778032301817
a0gplus  a0f0  0.000066246604926
a0gplus  a1f0  -0.002023631524483
a0gplus  a0fperp  0.00008603128692
a0gplus  a1fperp  -0.002105693247146
a0gplus  a0gplus  0.000073183268932
a0gplus  a1gplus  -0.002231787195388
a0gplus  a0g0  0.000077603526761
a0gplus  a1g0  -0.001911806141057
a0gplus  a1gperp  -0.002256782028349
a0gplus  a0hplus  0.000074050437812
a0gplus  a1hplus  -0.001782951276206
a0gplus  a0hperp  0.000053591866821
a0gplus  a1hperp  -0.001246360471363
a0gplus  a0htildeplus  0.00004740616037
a0gplus  a1htildeplus  -0.001415555820396
a0gplus  a1htildeperp  -0.001410448441238
a1gplus  a0fplus  -0.001879752024041
a1gplus  a1fplus  0.095259985081662
a1gplus  a0f0  -0.002160274030846
a1gplus  a1f0  0.11433058845654
a1gplus  a0fperp  -0.002163552006242
a1gplus  a1fperp  0.10627916592975
a1gplus  a0gplus  -0.002231787195388
a1gplus  a1gplus  0.12759242109954
a1gplus  a0g0  -0.001949330170718
a1gplus  a1g0  0.103294349628785
a1gplus  a1gperp  0.11836641890763
a1gplus  a0hplus  -0.00211519673911
a1gplus  a1hplus  0.104095260823115
a1gplus  a0hperp  -0.001430338268516
a1gplus  a1hperp  0.06179473695051
a1gplus  a0htildeplus  -0.001365488061747
a1gplus  a1htildeplus  0.062767621037795
a1gplus  a1htildeperp  0.064835356618871
a0g0  a0fplus  0.000134100837826
a0g0  a1fplus  -0.002303894384908
a0g0  a0f0  0.000077227898361
a0g0  a1f0  -0.001876033428649
a0g0  a0fperp  0.000188108722753
a0g0  a1fperp  -0.002952827461635
a0g0  a0gplus  0.000077603526761
a0g0  a1gplus  -0.001949330170718
a0g0  a0g0  0.000203134926806
a0g0  a1g0  -0.003232692724177
a0g0  a1gperp  -0.002495293081611
a0g0  a0hplus  0.000149258029239
a0g0  a1hplus  -0.001850203422132
a0g0  a0hperp  0.000098036826546
a0g0  a1hperp  -0.00163845562221
a0g0  a0htildeplus  0.000052027259748
a0g0  a1htildeplus  -0.001671860001639
a0g0  a1htildeperp  -0.001408992872541
a1g0  a0fplus  -0.002388621379367
a1g0  a1fplus  0.088401511897712
a1g0  a0f0  -0.001964670449924
a1g0  a1f0  0.096363838003857
a1g0  a0fperp  -0.00308446250191
a1g0  a1fperp  0.10230415690374
a1g0  a0gplus  -0.001911806141057
a1g0  a1gplus  0.103294349628785
a1g0  a0g0  -0.003232692724177
a1g0  a1g0  0.1098580959773
a1g0  a1gperp  0.1012627847979
a1g0  a0hplus  -0.002728040668316
a1g0  a1hplus  0.090939498322221
a1g0  a0hperp  -0.001757198519562
a1g0  a1hperp  0.057981078865572
a1g0  a0htildeplus  -0.001201821537022
a1g0  a1htildeplus  0.055995717191834
a1g0  a1htildeperp  0.054673822488325
a1gperp  a0fplus  -0.002269637347098
a1gperp  a1fplus  0.093392413762822
a1gperp  a0f0  -0.002155112862859
a1gperp  a1f0  0.107203431905175
a1gperp  a0fperp  -0.002702992800797
a1gperp  a1fperp  0.104161426643575
a1gperp  a0gplus  -0.002256782028349
a1gperp  a1gplus  0.11836641890763
a1gperp  a0g0  -0.002495293081611
a1gperp  a1g0  0.1012627847979
a1gperp  a1gperp  0.13054924950228
a1gperp  a0hplus  -0.002450606280477
a1gperp  a1hplus  0.095116712310965
a1gperp  a0hperp  -0.001682495718548
a1gperp  a1hperp  0.061336310686525
a1gperp  a0htildeplus  -0.001360831287698
a1gperp  a1htildeplus  0.064155219757893
a1gperp  a1htildeperp  0.064276939917503
a0hplus  a0fplus  0.000227010820252
a0hplus  a1fplus  -0.005342624608558
a0hplus  a0f0  0.000120420980102
a0hplus  a1f0  -0.004581725268051
a0hplus  a0fperp  0.000360772331211
a0hplus  a1fperp  -0.008679232449939
a0hplus  a0gplus  0.000074050437812
a0hplus  a1gplus  -0.00211519673911
a0hplus  a0g0  0.000149258029239
a0hplus  a1g0  -0.002728040668316
a0hplus  a1gperp  -0.002450606280477
a0hplus  a0hplus  0.000920803625086
a0hplus  a1hplus  -0.026069312065536
a0hplus  a0hperp  0.000282586531549
a0hplus  a1hperp  -0.00730756838052
a0hplus  a0htildeplus  0.000083723688781
a0hplus  a1htildeplus  -0.002961371813144
a0hplus  a1htildeperp  -0.002467981848589
a1hplus  a0fplus  -0.004380507594448
a1hplus  a1fplus  0.240042486678605
a1hplus  a0f0  -0.003493765190076
a1hplus  a1f0  0.261279163282095
a1hplus  a0fperp  -0.006404827648843
a1hplus  a1fperp  0.378587908856175
a1hplus  a0gplus  -0.001782951276206
a1hplus  a1gplus  0.104095260823115
a1hplus  a0g0  -0.001850203422132
a1hplus  a1g0  0.090939498322221
a1hplus  a1gperp  0.095116712310965
a1hplus  a0hplus  -0.026069312065536
a1hplus  a1hplus  1.527873510126
a1hplus  a0hperp  -0.006840704983206
a1hplus  a1hperp  0.407969260256445
a1hplus  a0htildeplus  -0.001880606912732
a1hplus  a1htildeplus  0.1177498097903
a1hplus  a1htildeperp  0.12096158305164
a0hperp  a0fplus  0.000137899528782
a0hperp  a1fplus  -0.003182462942814
a0hperp  a0f0  0.000082536798679
a0hperp  a1f0  -0.002865016571775
a0hperp  a0fperp  0.000198637376033
a0hperp  a1fperp  -0.004719027078978
a0hperp  a0gplus  0.000053591866821
a0hperp  a1gplus  -0.001430338268516
a0hperp  a0g0  0.000098036826546
a0hperp  a1g0  -0.001757198519562
a0hperp  a1gperp  -0.001682495718548
